"","status","frei_datum","auftr_nr","mat_nr","charge","met_d_nr","mat_bez","chargengroesse","anzahl_muster","aql_aql","aql_niveau","R-P001","R-P026","R-P027","R-P028","R-P029","order","newn","NewN20","kfac","pfac","fsfac","dose_lsl","itime_usl","npos_usl","act_lsl","act_usl","idepth_lsl","idepth_usl"
"9242","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-06-29 16:20:37,"000189995","0000874676","3F263",175,"JUPITER",84546,502,"0,25","II",2.1124,17.35,6.92,6.82,5.957,11301,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9243","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-31 09:54:21,"000188293","0000874675","3F256",301,"MARS",15784,315,"0,25","II",1.1932,11.05,5.05,6.52,6.611,11302,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"9244","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-31 09:54:21,"000188293","0000874675","3F256",302,"MARS",15784,315,"0,25","II",1.1826,10.65,4.08,6.75,6.385,11303,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"9245","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-31 09:54:21,"000188293","0000874675","3F256",303,"MARS",15784,315,"0,25","II",1.179,10.83,4.78,6.34,6.73,11304,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"9246","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-31 09:54:21,"000188293","0000874675","3F256",304,"MARS",15784,315,"0,25","II",1.1763,11.37,4.51,6.49,6.654,11305,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"9247","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-31 09:54:21,"000188293","0000874675","3F256",305,"MARS",15784,315,"0,25","II",1.186,10.88,4.71,6.73,6.406,11306,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"9248","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-31 09:54:21,"000188293","0000874675","3F256",306,"MARS",15784,315,"0,25","II",1.1888,10.92,4.56,6.82,6.313,11307,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"9249","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-31 09:54:21,"000188293","0000874675","3F256",307,"MARS",15784,315,"0,25","II",1.1818,10.77,5.08,6.75,6.332,11308,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"9250","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-31 09:54:21,"000188293","0000874675","3F256",308,"MARS",15784,315,"0,25","II",1.1951,11.58,4.81,6.38,6.739,11309,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"9251","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-31 09:54:21,"000188293","0000874675","3F256",309,"MARS",15784,315,"0,25","II",1.1857,11.18,4.84,6.49,6.583,11310,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"9252","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-31 09:54:21,"000188293","0000874675","3F256",310,"MARS",15784,315,"0,25","II",1.1909,10.54,4.87,6.63,6.443,11311,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"9253","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-31 09:54:21,"000188293","0000874675","3F256",311,"MARS",15784,315,"0,25","II",1.194,11.09,4.91,6.44,6.676,11312,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"9254","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-31 09:54:21,"000188293","0000874675","3F256",312,"MARS",15784,315,"0,25","II",1.1925,10.62,4.88,6.34,6.775,11313,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"9255","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-31 09:54:21,"000188293","0000874675","3F256",313,"MARS",15784,315,"0,25","II",1.194,11.23,4.11,6.69,6.432,11314,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"9256","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-31 09:54:21,"000188293","0000874675","3F256",314,"MARS",15784,315,"0,25","II",1.1881,11.17,5.02,6.72,6.409,11315,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"9257","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-31 09:54:21,"000188293","0000874675","3F256",315,"MARS",15784,315,"0,25","II",1.1849,10.89,4.81,6.87,6.263,11316,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"9258","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",460,"JUPITER",46242,500,"0,25","II",2.1225,17.39,7.92,6.96,5.717,11317,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9259","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",461,"JUPITER",46242,500,"0,25","II",2.1205,16.23,6.74,6.94,5.767,11318,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9260","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",462,"JUPITER",46242,500,"0,25","II",2.1412,16.23,7.73,7.07,5.597,11319,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9261","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",463,"JUPITER",46242,500,"0,25","II",2.1278,17.09,6.61,6.86,5.866,11320,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9262","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",464,"JUPITER",46242,500,"0,25","II",2.1296,17.32,7.38,6.82,5.901,11321,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9263","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",465,"JUPITER",46242,500,"0,25","II",2.1136,17.36,7.66,6.82,5.915,11322,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9264","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",466,"JUPITER",46242,500,"0,25","II",2.1147,16.98,6.48,6.91,5.757,11323,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9265","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",467,"JUPITER",46242,500,"0,25","II",2.1107,17.28,7.02,7.23,5.435,11324,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9266","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",468,"JUPITER",46242,500,"0,25","II",2.123,16.34,6.97,6.87,5.786,11325,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9267","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",469,"JUPITER",46242,500,"0,25","II",2.12,16.65,6.69,7.02,5.692,11326,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9268","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",470,"JUPITER",46242,500,"0,25","II",2.1257,17.12,7.41,6.75,5.877,11327,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9269","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",471,"JUPITER",46242,500,"0,25","II",2.1119,16.74,6.93,6.99,5.675,11328,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9270","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",472,"JUPITER",46242,500,"0,25","II",2.1354,16.02,7.42,6.96,5.663,11329,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9271","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",473,"JUPITER",46242,500,"0,25","II",2.1155,17.44,7.04,6.43,6.234,11330,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9272","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",474,"JUPITER",46242,500,"0,25","II",2.119,16.31,7.8,6.82,5.845,11331,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9273","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",475,"JUPITER",46242,500,"0,25","II",2.1163,16.07,7,6.63,6.035,11332,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9274","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",476,"JUPITER",46242,500,"0,25","II",2.1355,16.2,6.34,6.86,5.8,11333,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9275","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",477,"JUPITER",46242,500,"0,25","II",2.1244,15.86,7.34,6.86,5.824,11334,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9276","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",478,"JUPITER",46242,500,"0,25","II",2.1121,16.71,7.1,6.46,6.157,11335,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9277","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",479,"JUPITER",46242,500,"0,25","II",2.0994,15.87,6.87,6.78,5.85,11336,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9278","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",480,"JUPITER",46242,500,"0,25","II",2.1213,17.25,7.01,6.51,6.174,11337,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9279","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",481,"JUPITER",46242,500,"0,25","II",2.1242,16.1,7.15,6.46,6.199,11338,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9280","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",482,"JUPITER",46242,500,"0,25","II",2.1141,16.04,7.07,6.82,5.842,11339,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9281","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",483,"JUPITER",46242,500,"0,25","II",2.1091,16.54,7.09,6.6,6.098,11340,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9282","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",484,"JUPITER",46242,500,"0,25","II",2.1262,17.34,7.16,6.54,6.147,11341,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9283","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",485,"JUPITER",46242,500,"0,25","II",2.1002,16.82,6.76,6.46,6.208,11342,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9284","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",486,"JUPITER",46242,500,"0,25","II",2.1174,16.14,7.03,6.48,6.19,11343,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9285","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",487,"JUPITER",46242,500,"0,25","II",2.1027,16.06,7.01,6.69,5.944,11344,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9286","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",488,"JUPITER",46242,500,"0,25","II",2.1005,15.79,7.1,6.95,5.745,11345,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9287","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",489,"JUPITER",46242,500,"0,25","II",2.1215,16.32,7.03,6.47,6.118,11346,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9288","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",490,"JUPITER",46242,500,"0,25","II",2.1085,16.68,7.25,6.76,5.925,11347,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9289","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",491,"JUPITER",46242,500,"0,25","II",2.1069,17.28,6.84,6.89,5.782,11348,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9290","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",492,"JUPITER",46242,500,"0,25","II",2.1072,16.7,7.2,6.47,6.17,11349,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9291","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",493,"JUPITER",46242,500,"0,25","II",2.1085,16.46,7.11,6.67,6.004,11350,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9292","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",494,"JUPITER",46242,500,"0,25","II",2.105,16.09,7.02,6.55,6.15,11351,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9293","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",495,"JUPITER",46242,500,"0,25","II",2.1166,16.58,6.95,6.57,6.032,11352,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9294","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",496,"JUPITER",46242,500,"0,25","II",2.1135,17.21,6.89,6.49,6.18,11353,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9295","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",497,"JUPITER",46242,500,"0,25","II",2.1099,17.16,7.11,6.73,5.929,11354,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9296","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",498,"JUPITER",46242,500,"0,25","II",2.0971,16.18,6.92,6.59,6.037,11355,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9297","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",499,"JUPITER",46242,500,"0,25","II",2.1029,16.38,6.88,6.95,5.752,11356,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9298","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 11:20:21,"000183329","0000873266","3F222",500,"JUPITER",46242,500,"0,25","II",2.1099,16,6.89,6.53,6.214,11357,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"9299","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",20,"JUPITER",5887,315,"0,25","II",2.1271,15.62,5.14,7.18,5.515,11380,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9300","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",21,"JUPITER",5887,315,"0,25","II",2.1075,15.58,5.12,7.23,5.514,11381,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9301","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",22,"JUPITER",5887,315,"0,25","II",2.1236,15.36,5.08,7.3,5.408,11382,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9302","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",23,"JUPITER",5887,315,"0,25","II",2.1312,15.6,5.09,7.23,5.478,11383,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9303","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",24,"JUPITER",5887,315,"0,25","II",2.1324,15.65,5.08,7.31,5.364,11384,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9304","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",25,"JUPITER",5887,315,"0,25","II",2.1405,15.18,6.61,6.99,5.709,11385,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9305","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",26,"JUPITER",5887,315,"0,25","II",2.1319,15.55,5.5,7.16,5.549,11386,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9306","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",27,"JUPITER",5887,315,"0,25","II",2.1337,15.48,7.02,7.02,5.722,11387,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9307","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",28,"JUPITER",5887,315,"0,25","II",2.1059,15.36,5.08,7.24,5.515,11388,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9308","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",29,"JUPITER",5887,315,"0,25","II",2.121,15.26,5.26,7.26,5.472,11389,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9309","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",30,"JUPITER",5887,315,"0,25","II",2.1334,15.91,5.87,7.19,5.514,11390,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9310","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",31,"JUPITER",5887,315,"0,25","II",2.1316,15.41,5.14,7.32,5.421,11391,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9311","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",32,"JUPITER",5887,315,"0,25","II",2.1183,15.32,5.45,7.05,5.709,11392,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9312","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",33,"JUPITER",5887,315,"0,25","II",2.1078,15.37,5.12,7.14,5.602,11393,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9313","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",34,"JUPITER",5887,315,"0,25","II",2.1298,16.17,5.24,7.31,5.441,11394,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9314","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",35,"JUPITER",5887,315,"0,25","II",2.1344,16.38,5.67,7.08,5.588,11395,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9315","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",36,"JUPITER",5887,315,"0,25","II",2.1165,15.75,5.23,7.19,5.52,11396,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9316","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",37,"JUPITER",5887,315,"0,25","II",2.1333,15.02,6.04,7.13,5.585,11397,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9317","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",38,"JUPITER",5887,315,"0,25","II",2.0973,15.14,5.13,7.14,5.553,11398,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9318","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",39,"JUPITER",5887,315,"0,25","II",2.1215,15.27,6.49,7.14,5.614,11399,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9319","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",40,"JUPITER",5887,315,"0,25","II",2.1131,15.18,5.34,7.09,5.664,11400,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9320","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",41,"JUPITER",5887,315,"0,25","II",2.1195,15.35,5.36,7.04,5.704,11401,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9321","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",42,"JUPITER",5887,315,"0,25","II",2.1124,15.36,7.12,7.11,5.619,11402,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9322","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",43,"JUPITER",5887,315,"0,25","II",2.1252,15.61,5.48,7.11,5.597,11403,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9323","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",44,"JUPITER",5887,315,"0,25","II",2.1075,15.78,4.87,7.06,5.663,11404,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9324","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",45,"JUPITER",5887,315,"0,25","II",2.1258,15.29,5.39,7.06,5.652,11405,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9325","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",46,"JUPITER",5887,315,"0,25","II",2.116,15.06,4.88,6.9,5.822,11406,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9326","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",47,"JUPITER",5887,315,"0,25","II",2.1295,15.12,5.43,7.18,5.547,11407,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9327","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",48,"JUPITER",5887,315,"0,25","II",2.1275,15.34,5.34,7.21,5.519,11408,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9328","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",49,"JUPITER",5887,315,"0,25","II",2.1135,15.11,5.38,7.16,5.563,11409,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9329","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",50,"JUPITER",5887,315,"0,25","II",2.1129,15.22,5.22,7.25,5.487,11410,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9330","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",51,"JUPITER",5887,315,"0,25","II",2.1233,15.4,5.08,7.34,5.414,11411,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9331","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",52,"JUPITER",5887,315,"0,25","II",2.1146,16.16,5.49,7.23,5.493,11412,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9332","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",53,"JUPITER",5887,315,"0,25","II",2.1198,15.34,5.31,7.04,5.717,11413,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9333","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",54,"JUPITER",5887,315,"0,25","II",2.1182,15.42,5.2,7.2,5.548,11414,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9334","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",55,"JUPITER",5887,315,"0,25","II",2.114,15.17,5.24,7.08,5.63,11415,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9335","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",56,"JUPITER",5887,315,"0,25","II",2.1364,15.09,5.03,7.05,5.667,11416,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9336","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",57,"JUPITER",5887,315,"0,25","II",2.1214,15.59,5.17,7.25,5.511,11417,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9337","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",58,"JUPITER",5887,315,"0,25","II",2.1122,15.35,5.23,7,5.746,11418,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9338","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",59,"JUPITER",5887,315,"0,25","II",2.1198,14.79,5.31,7.18,5.589,11419,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9339","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",60,"JUPITER",5887,315,"0,25","II",2.1179,15.08,5.59,7.02,5.681,11420,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9340","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",61,"JUPITER",5887,315,"0,25","II",2.1153,14.98,5.47,7.38,5.308,11421,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9341","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",62,"JUPITER",5887,315,"0,25","II",2.1382,15.52,5.32,7.02,5.698,11422,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9342","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",63,"JUPITER",5887,315,"0,25","II",2.1086,15.05,5.39,7.2,5.509,11423,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"9343","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",64,"JUPITER",5887,315,"0,25","II",2.1427,15.1,5.48,7.16,5.603,11424,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
